Symbol	B3B
ADAM1A	9.48290265594145
ADAM20	6.94117576790113
ADAM20P1	6.44949664658688
ADAM21	6.08202610423351
ADAM22	10.5755024626112
ADAM23	6.51100504098913
ADAM28	10.0990286545048
ADAM32	5.75909369568201
ADAM33	8.08510737203572
ADAM8	9.3924925428529
ADAM9	12.1032743037829
ADAMDEC1	0.538265459155392
ADAMTS1	12.2808478184473
ADAMTS10	10.0138091804936
ADAMTS12	9.29986962230423
ADAMTS13	9.75875630696606
ADAMTS14	5.37845320472093
ADAMTS15	11.8220841230966
ADAMTS16	11.0008718559164
ADAMTS17	9.7230166532485
ADAMTS18	6.21181221743208
ADAMTS19	7.23861635615821
ADAMTS2	9.5767663210641
ADAMTS3	7.43367582459091
ADAMTS4	6.92202105541674
ADAMTS5	11.0801290944512
ADAMTS6	7.20561930364121
ADAMTS7	9.07338300024707
ADAMTS8	8.18518335184942
ADAMTS9	12.8436849540799
ADAMTS9-AS1	12.3859402155233
ADAMTS9-AS2	10.6261844930838
ADAMTSL1	10.7688407017651
ADAMTSL2	11.6419701298136
ADAMTSL3	11.2343423404375
ADAMTSL4	10.0377307925953
ADAMTSL4-AS1	7.41320576112421
ADAMTSL5	7.1946304245283
ADAP1	10.512279075725
ADAP2	10.4807872379153
ADAR	14.1909009692185
ADARB1	10.9340696703712
ADARB2	5.96408063002547
ADAT1	11.1283692863133
ADAT2	8.19777663753859
ADAT3	8.73918943608658
ADCK1	9.5976977175576
ADCK2	10.1217399325606
ADCK5	8.75703187740562
ADCY1	10.0887915572167
ADCY10	7.12912007676494
ADCY10P1	9.02037101354858
ADCY2	6.99733962006783
ADCY3	10.3935825089205
ADCY4	10.9626399510507
ADCY5	10.9340696703712
ADCY6	12.6358015841655
ADCY7	10.2205191763676
ADCY9	13.0052495130182
ADCYAP1	5.29290851081634
ADCYAP1R1	4.62143370491137
ADD1	13.8028019606338
ADD2	3.09884756653635
ADD3	13.4059181335041
ADGRA1	5.83542395208529
ADGRA2	11.7855750543531
ADGRA3	11.3811177330652
ADGRB1	7.66529081985557
ADGRB2	9.13061350774052
ADGRB3	7.08181037636816
ADGRD1	6.80051847337474
ADGRE1	4.35131374079279
ADGRE2	7.62173697768167
ADGRE3	3.79992918311527
ADGRE4P	2.63702042569121
ADGRE5	10.8348912085461
ADGRF1	10.7016233645194
ADGRF3	8.110545023168
ADGRF5	13.556316188942
ADGRG1	14.8918477293827
ADGRG2	7.98480827600515
ADGRG3	6.0632697001823
ADGRG4	4.11066861702468
ADGRG5	11.2877369304687
ADGRG6	11.1894720196474
ADGRL1	11.8027484163469
ADGRL2	12.0778998449321
ADGRL3	8.98555944424296
ADGRL4	8.12513009305518
ADGRV1	11.0648892928549
ADH1B	11.4094284776047
ADH1C	9.72876995199497
ADH5	12.6346721347998
ADH6	11.7469243365104
ADHFE1	10.8210019013335
ADI1	13.2710216240892
ADIPOQ	0.538265459155392
ADIPOR1	12.2194705598051
ADIPOR2	11.4662132786985
ADIRF	12.5828942682757
ADK	10.1501829597885
ADM	10.562229823609
ADM2	12.1231992034714
ADM5	7.20561930364121
ADNP	12.4541774063747
ADNP-AS1	7.6026844103573
ADNP2	11.3717120487849
ADO	9.98810809294575
ADORA1	8.98555944424296
ADORA2A	7.32362377333652
ADORA2A-AS1	10.7629763264209
ADORA2B	5.53560013321618
ADORA3	6.23180676045825
ADPGK	10.6767230334165
ADPRH	8.55224207158103
ADPRHL1	7.21656475389412
ADPRHL2	10.0306480763774
ADPRM	7.93859826790115
ADRA1A	8.86766957080762
ADRA1B	9.54972095469649
ADRA2A	8.76096988641186
ADRA2B	8.34367244946219
ADRA2C	9.99497805812266
ADRB1	7.88040687737509
ADRB2	7.41320576112421
ADRM1	11.5406897985842
ADSL	10.8021671104429
ADSS	10.3302358500645
ADSSL1	10.8601026660426
ADTRP	7.6026844103573
AEBP1	13.1530217989528
AEBP2	10.8304318376385
AEN	9.85505644341057
AES	13.390651998298
AFAP1	10.7201264801323
AFAP1-AS1	7.01370275133509
AFAP1L1	10.1248060605515
AFAP1L2	11.1859284162177
AFDN	13.434496034987
AFDN-AS1	7.17852760239697
AFF1	14.2381650069421
AFF2	6.84083868189512
AFF3	10.1359406566855
AFF4	13.3923647504359
AFG3L1P	10.5100200073716
AFG3L2	12.2194705598051
AFM	11.8878666215664
AFMID	12.9694905456
AFTPH	12.1009897867721
AGA	9.12304659106243
AGAP1	12.9412787746986
AGAP1-IT1	8.95536568047398
AGAP11	9.09521476204391
AGAP12P	9.21286674233807
AGAP2	7.1946304245283
AGAP3	11.5322056847163
AGAP4	8.47619065334266
AGAP5	9.22753007348855
AGAP6	9.6727455598112
AGBL2	7.93859826790115
AGBL3	8.57098200328297
AGBL4	8.81551199986047
AGBL5	11.9218796319853
AGFG1	11.4985255555236
AGFG2	10.3397133439858
AGGF1	10.7447555880361
AGK	10.5802233471063
AGL	11.5600425329301
AGMAT	14.9075769272784
AGMO	9.00483234018519
AGO1	12.4945275818537
AGO2	12.5041120004404
AGO3	10.9669646792549
AGO4	10.8068640738297
AGPAT1	1.96685549658648
AGPAT2	11.4445508746167
AGPAT3	14.5216421182411
AGPAT4	10.4255151989157
AGPAT4-IT1	7.62173697768167
AGPAT5	10.1465394492133
AGPS	11.266376272434
AGR2	6.16662038598125
AGRN	14.4060643478127
AGRP	6.94117576790113
AGT	10.3562304553932
AGTPBP1	9.98447814524158
AGTR1	8.61902133970313
AGTR2	5.53560013321618
AGTRAP	11.7586299894792
AGXT	11.8286474670448
AGXT2	13.7786921573632
AHCTF1	11.804948000421
AHCY	13.8380776330754
AHCYL1	13.1995541073512
AHCYL2	12.2371095092507
AHDC1	12.1779246592839
AHI1	10.3059284729176
AHNAK	16.6807203382782
AHNAK2	9.54339762404719
AHR	11.0826495769331
AHRR	8.13439270528107
AHSA1	11.3041117097916
AHSA2	12.1022872274097
AHSG	6.99733962006783
AHSP	0.538265459155392
AIDA	9.52692271663518
AIF1L	14.2932614609858
AIFM1	12.922585170972
AIFM2	10.0773808402417
AIFM3	8.20717293543082
AIG1	12.3616115763736
AIM1	12.8020674084491
AIM1L	5.14419679699857
AIM2	3.09884756653635
AIMP1	9.77380425267826
AIMP2	9.38551620035996
AIP	11.012943811888
AIRE	5.65521126802247
AIRN	7.49538988368238
AJAP1	10.4288450205094
AJUBA	11.9394363043917
AK1	9.92111660682581
AK2	13.4957634437209
AK3	11.900650434277
AK4	14.4429593844621
AK5	7.05067412792486
AK6	6.87929943297325
AK7	8.14071648068348
AK8	8.68146250468645
AK9	9.80946973165328
AKAP1	12.4102727061955
AKAP10	10.9517808013871
AKAP11	12.567164636419
AKAP12	12.966298329314
AKAP13	13.6493308363374
AKAP3	8.32656956631307
AKAP5	8.51100518382287
AKAP6	10.6879358910221
AKAP7	8.62697115678371
AKAP8	11.4003105026533
AKAP8L	12.0565804789412
AKAP9	12.4573876144974
AKIP1	8.96750271240109
AKIRIN1	11.4787673907803
AKIRIN2	9.94295745152038
AKNA	11.1433838654169
AKR1A1	13.6683491324641
AKR1B1	11.1901849467372
AKR1B10	5.88853697116302
AKR1C1	10.3326032900547
AKR1C2	7.24914773449879
AKR1C3	12.0906337875875
AKR1E2	7.96895223851027
AKR7A2	13.2776012775508
AKR7A3	12.8475965871663
AKR7L	10.2153860408267
AKT1	12.4424811210887
AKT1S1	10.9850347632405
AKT2	12.9353902918863
AKT3	11.5131092668575
AKTIP	10.3779936172346
ALAD	13.7517044320403
ALAS1	11.169031329537
ALAS2	4.67737649496106
ALB	12.7242721764048
ALCAM	11.4075094978952
ALDH16A1	11.4013655576832
ALDH18A1	11.3362249469357
ALDH1A1	13.2087843854916
ALDH1A2	10.6991746991904
ALDH1A3	7.83301568141145
ALDH1B1	13.2964895721452
ALDH1L1	13.937084029667
ALDH1L1-AS1	6.4735642352026
ALDH1L1-AS2	8.02378008873755
ALDH1L2	8.12513009305518
ALDH2	14.424684850096
ALDH3A1	5.78483469835953
ALDH3A2	13.7147633240364
ALDH3B1	12.1497587603033
ALDH4A1	15.1022360992834
ALDH5A1	12.577674262748
ALDH6A1	15.121701683838
ALDH7A1	12.9916018903221
ALDH8A1	12.7600401658314
ALDH9A1	12.9022969298796
ALDOA	14.6228137795508
ALDOB	18.3706901748067
ALDOC	8.76487194374222
ALG1	10.1118831737618
ALG10	7.80503797212184
ALG10B	8.68798012856247
ALG11	8.1173456321938
ALG12	11.0992824663946
ALG13	10.6923862828169
ALG14	8.71962515254077
ALG1L9P	7.71880476115264
ALG2	10.8739478974881
ALG3	10.2404846418128
ALG5	9.50743045942569
ALG6	7.50741939905479
ALG8	9.67494712595382
ALG9	10.2449446518103
ALK	7.37520728612372
ALKBH1	9.03890224183307
ALKBH2	8.0792421969382
ALKBH3	9.2522371576479
ALKBH3-AS1	6.85263521196891
ALKBH4	9.70724244831958
ALKBH5	13.1885886704517
ALKBH6	8.85833112087562
ALKBH7	11.2771113901718
ALKBH8	8.69945998997296
ALLC	8.55961810775843
ALMS1	12.6683840687082
ALMS1P1	6.38149813538173
ALOX12	9.78294043294644
ALOX12-AS1	6.54747786389383
ALOX12B	6.92202105541674
ALOX12P2	9.32689748663467
ALOX15	0.538265459155392
ALOX5	8.24010989762204
ALOX5AP	7.34333071530346
ALPI	6.30431846549959
ALPK1	10.2808119334588
ALPK2	12.8740817053478
ALPK3	12.4849523939729
ALPL	13.1415319338339
ALS2	11.7492358501626
ALS2CL	12.8867486588445
ALS2CR12	7.99577381970529
ALX1	5.6915987125451
ALX3	8.27312975669082
ALX4	6.75326351768493
ALYREF	9.44115435096223
AMACR	8.92618196226556
AMBP	8.75703187740562
AMBRA1	11.8248419794373
AMD1	11.139887029525
AMDHD1	8.85403818959941
AMDHD2	11.2832300113508
AMER1	11.429297051905
AMFR	13.2949698693736
AMIGO1	9.45084427775615
AMIGO2	8.30650643077274
AMIGO3	9.45084427775615
AMMECR1	9.31136214322648
AMMECR1L	10.8773197241102
AMN	13.3966169178988
AMN1	8.03165341868122
AMOT	12.2735049393897
AMOTL1	12.0579169200269
AMOTL2	12.9983157419271
AMPD1	3.91049814654094
AMPD2	11.5832879170378
AMPD3	10.5823607651117
AMPH	7.65627591612908
AMT	11.6783229719632
AMY2B	10.1600865335292
AMZ1	8.48832262536955
AMZ2	10.8926888903302
AMZ2P1	8.18518335184942
ANAPC1	11.3727946191285
ANAPC10	7.98480827600515
ANAPC11	9.95678257046574
ANAPC13	10.7121368374257
ANAPC15	7.6479169634122
ANAPC16	11.8145723431439
ANAPC2	11.4470715048985
ANAPC4	9.46063607476903
ANAPC5	12.1275039300059
ANAPC7	10.96926912715
ANG	8.04014366431209
ANGEL1	11.2081984083195
ANGEL2	10.4102922993787
ANGPT1	9.87388568450598
ANGPT2	8.05876427171611
ANGPT4	5.6915987125451
ANGPTL1	8.978221810351
ANGPTL2	10.2938977001644
ANGPTL3	9.91613548886985
ANGPTL4	10.0528000581416
ANGPTL6	5.72635929973571
ANGPTL7	7.96230300088759
ANGPTL8	7.66529081985557
ANK1	7.94799434948329
ANK2	15.4016681332963
ANK3	14.2853900758551
ANKAR	8.74877346611658
ANKDD1A	8.92385936611426
ANKDD1B	8.71578991026316
ANKEF1	8.94618158699441
ANKFY1	12.5178763650687
ANKH	11.6522081656792
ANKHD1	7.33245346796731
ANKIB1	12.9241805705872
ANKLE2	11.5805911370566
ANKMY1	10.1926845329335
ANKMY2	9.71465523346081
ANKRA2	9.00126024229377
ANKRD10	11.8816460249221
ANKRD11	12.6912645739417
ANKRD12	11.3941061014217
ANKRD13A	11.2647996514987
ANKRD13B	7.65627591612908
ANKRD13C	10.4288450205094
ANKRD13D	10.0804032203881
ANKRD16	9.05945644234186
ANKRD17	13.4626783348104
ANKRD18A	8.24445186265747
ANKRD18CP	6.14464486168202
ANKRD19P	7.91011970141544
ANKRD2	6.92202105541674
ANKRD20A4	6.56395391602492
ANKRD20A5P	6.86600071663415
ANKRD20A8P	7.17852760239697
ANKRD22	6.63154453928717
ANKRD23	9.1377558536863
ANKRD24	9.14280401636181
ANKRD26	10.4066523953663
ANKRD27	11.097933308711
ANKRD28	11.4515223603836
ANKRD29	7.09200201959012
ANKRD33B	13.3186857260273
ANKRD34A	6.68031697034072
ANKRD34B	5.96408063002547
ANKRD35	6.14464486168202
ANKRD36	10.6750263832724
ANKRD36B	9.40500534532727
ANKRD36BP1	9.55559972939737
ANKRD36BP2	5.14419679699857
ANKRD36C	10.3664299027034
ANKRD37	6.89417024438398
ANKRD39	8.52511675528293
ANKRD40	11.4470715048985
ANKRD42	10.2494045934585
ANKRD44	9.93867627061951
ANKRD44-IT1	6.99733962006783
ANKRD45	6.69941514455322
ANKRD46	10.1625458351978
ANKRD49	7.89612373459977
ANKRD50	10.6261844930838
ANKRD52	12.9876340239329
ANKRD53	7.11586141119526
ANKRD54	10.3779936172346
ANKRD55	6.86600071663415
ANKRD6	10.2222424469465
ANKRD61	7.8471248932275
ANKRD62P1-PARP4P3	5.83542395208529
ANKRD63	8.01191688672546
ANKRD65	7.6479169634122
ANKRD9	10.2541635719338
ANKS1A	12.2766969372937
ANKS1B	10.5474287358854
ANKS3	10.8513020683925
ANKS4B	11.0901184295845
ANKS6	11.6026939251443
ANKZF1	11.2937262005682
ANLN	5.46534726167322
ANO1	9.7856039787211
ANO10	11.3152475557787
ANO2	6.21181221743208
ANO3	8.75703187740562
ANO4	6.85263521196891
ANO5	9.83565675837317
ANO6	12.7476380678692
ANO7	8.32656956631307
ANO8	10.4776764273963
ANO9	10.8010840094177
ANOS1	6.81535577368466
ANP32A	11.7917950431544
ANP32A-IT1	9.6971738736773
ANP32B	11.0782278713121
ANP32E	10.2077613303791
ANPEP	16.2630471207796
ANTXR1	11.2790969515219
ANTXR2	10.628349595616
ANTXRLP1	2.86037811092623
ANXA1	10.0326358608766
ANXA11	13.2566602286297
ANXA13	9.28057461812778
ANXA2	11.8483732897821
ANXA2P1	6.81535577368466
ANXA2R	6.19452889654459
ANXA3	8.55961810775843
ANXA4	12.2076321039697
ANXA5	12.1134443751971
ANXA6	12.8196466382826
ANXA7	12.4964746167321
ANXA9	11.0337287731551
AOAH	9.51951147256497
AOAH-IT1	6.68031697034072
AOC1	14.3635549380927
AOC2	7.89612373459977
AOC3	11.508204761893
AOC4P	7.44299939560757
AOX1	14.8996946397749
AP1AR	9.71903826301389
AP1B1	13.0314416478504
AP1G1	13.0853771099992
AP1G2	10.836150799234
AP1M1	12.0846110743382
AP1M2	11.247403172843
AP1S1	10.9587445458749
AP1S2	7.68782653398707
AP1S3	9.02918431684593
AP2A1	12.3455396927582
AP2A2	13.2615245105678
AP2B1	13.7204779410656
AP2M1	13.2306360415341
AP2S1	10.7760497159141
AP3B1	11.4904377346177
AP3B2	8.81942582613812
AP3D1	13.7125754828427
AP3M1	10.6650949923696
AP3M2	10.390299721037
AP3S1	8.95536568047398
AP3S2	7.17852760239697
AP4B1	8.71962515254077
AP4B1-AS1	5.83542395208529
AP4E1	9.66282299273646
AP4M1	9.40237522651028
AP4S1	10.195510655869
AP5B1	12.2957216842909
AP5M1	10.9626399510507
AP5S1	9.95172107880127
AP5Z1	11.2832300113508
APAF1	9.86531391323778
APBA1	9.70491676703267
APBA2	7.79377107406085
APBA3	10.2672225409356
APBB1	11.7341375228636
APBB1IP	8.83095638432053
APBB2	12.0943281475875
APBB3	10.4749904858248
APC	11.8390971175032
APC2	9.29382945207194
APCDD1	8.32155543477685
APCDD1L	9.16992013364072
APCDD1L-AS1	7.93859826790115
APEH	12.9249161055242
APELA	6.08202610423351
APEX1	11.6484625167409
APEX2	10.0824780510787
APH1A	12.628341664914
APH1B	9.55292617151363
API5	11.6074409250775
APIP	9.1154836739808
APLF	8.76985774397895
APLN	9.44115435096223
APLNR	10.1821664889216
APLP1	7.61442296733576
APLP2	14.7091466046544
APMAP	11.5210540017276
APOA1-AS	6.63154453928717
APOB	6.87929943297325
APOBEC2	7.67576828554998
APOBEC3C	8.22784335304328
APOBEC3D	7.79929674135241
APOBEC3F	9.26449244598478
APOBEC3G	7.54488958917257
APOBR	6.26707878725521
APOC1	6.30431846549959
APOC3	6.08202610423351
APOD	8.91556124884567
APOE	16.102304770636
APOH	9.63119217102722
APOL1	10.4419682660077
APOL2	10.5855860343328
APOL3	9.9025047285992
APOL4	6.28313325453764
APOL6	11.67748709629
APOLD1	8.110545023168
APOO	9.08458888171585
APOOL	10.671909937558
APOPT1	10.0240261446532
APP	15.0552462761831
APPBP2	10.9943912271549
APPL1	11.0678652195969
APPL2	11.3548700406838
APRT	11.6764779776644
APTR	8.69543561713307
APTX	10.3664299027034
AQP1	16.5290385791347
AQP11	9.1640175141515
AQP2	14.1939365232049
AQP3	12.5627006158822
AQP4	7.97621788696331
AQP4-AS1	7.23861635615821
AQP5	7.06573258283026
AQP6	11.0730592301249
AQP7	11.7845765921764
AQP7P1	8.05876427171611
AQP7P3	6.96049279992889
AQP9	6.32728419242302
AQR	11.3449388773144
AR	11.9323227745024
ARAF	12.1681384313136
ARAP1	13.0020324860381
ARAP2	10.3326032900547
ARAP3	11.0445571740502
ARC	5.56989753217414
ARCN1	12.4382884109967
AREL1	11.9773441560354
ARF1	13.4595502440754
ARF3	13.4024754350316
ARF4	11.2237822611306
ARF5	11.6354433504568
ARF6	11.6317946639382
ARFGAP1	11.9268206844523
ARFGAP2	12.2245160903771
ARFGAP3	11.1587656840078
ARFGEF1	12.7476380678692
ARFGEF2	13.0894432067286
ARFGEF3	10.6128033745074
ARFIP1	9.99497805812266
ARFIP2	11.2604816698666
ARFRP1	10.927974475232
ARG2	10.4763164481267
ARGFXP2	6.96049279992889
ARGLU1	11.3811177330652
ARHGAP1	12.4605938426815
ARHGAP10	11.0634466327639
ARHGAP11A	5.75909369568201
ARHGAP12	11.3674489984276
ARHGAP15	7.77054074070126
ARHGAP17	11.1976010980135
ARHGAP18	11.3931556656726
ARHGAP19	8.8967925946029
ARHGAP20	6.92202105541674
ARHGAP21	11.9473582596569
ARHGAP22	7.22618355464953
ARHGAP23	11.6700065790017
ARHGAP24	13.0774353602439
ARHGAP25	9.09053656194203
ARHGAP26	11.3876119003972
ARHGAP26-AS1	5.56989753217414
ARHGAP27	6.51100504098913
ARHGAP27P1	9.90464668880629
ARHGAP27P1-BPTFP1-KPNA2P3	9.90464668880629
ARHGAP28	9.97454138081438
ARHGAP29	12.3231599521299
ARHGAP30	9.36423318458452
ARHGAP31	12.1236745762867
ARHGAP31-AS1	6.63154453928717
ARHGAP32	12.2834934554963
ARHGAP33	9.43621035297446
ARHGAP35	13.9558332357462
ARHGAP39	10.3578299188364
ARHGAP4	10.3733075391796
ARHGAP40	7.55644207670196
ARHGAP42	10.1178110611402
ARHGAP44	9.99867172565517
ARHGAP45	10.5971303256163
ARHGAP5	12.4691696338454
ARHGAP5-AS1	7.45364750515766
ARHGAP6	11.593305066841
ARHGAP9	8.48446916159677
ARHGDIA	13.1297439027821
ARHGDIB	11.0168088532505
ARHGEF1	11.6744692070669
ARHGEF10	10.899071549005
ARHGEF10L	13.7408637977775
ARHGEF11	12.4229029019034
ARHGEF12	14.7364045090275
ARHGEF15	10.942949462076
ARHGEF16	11.4392723281056
ARHGEF17	13.78652075283
ARHGEF18	12.1315253303471
ARHGEF19	8.03165341868122
ARHGEF2	11.7105587552886
ARHGEF25	9.73167609019496
ARHGEF26	8.86177378563764
ARHGEF28	13.1305763505054
ARHGEF3	11.6849223458972
ARHGEF33	7.40107721967584
ARHGEF34P	9.63879919596193
ARHGEF35	7.87015303602458
ARHGEF37	10.836150799234
ARHGEF38	9.10354429190324
ARHGEF38-IT1	5.42270332806403
ARHGEF39	6.90751503341502
ARHGEF4	8.70739942353156
ARHGEF40	12.2628960184903
ARHGEF5	11.1229565453748
ARHGEF6	10.4749904858248
ARHGEF7	12.282490509043
ARHGEF9	11.5461078238055
ARID1A	13.2994200016579
ARID1B	13.1215996994197
ARID2	11.7976590678707
ARID3A	9.99867172565517
ARID3B	9.67861469155375
ARID4A	10.328812504517
ARID4B	11.0275509775405
ARID5A	9.17686178097636
ARID5B	12.9761946946367
ARIH1	11.8403766300239
ARIH2	11.9570478520056
ARIH2OS	6.86600071663415
ARL1	11.5067184619989
ARL10	9.34823370736966
ARL11	6.0632697001823
ARL13B	8.76985774397895
ARL14EP	9.19433832458005
ARL15	9.26106952091992
ARL16	10.9850347632405
ARL17A	7.12912007676494
ARL2	10.6974633681287
ARL2BP	10.7846551379513
ARL3	10.4315039667144
ARL4A	7.78635160264676
ARL4C	8.72932684428031
ARL4D	9.97622262511293
ARL5A	9.92911051432446
ARL5B	8.85074365132306
ARL6	8.58435171284374
ARL6IP1	11.7990004133606
ARL6IP4	12.4432668115414
ARL6IP5	10.8812579010273
ARL6IP6	8.49977981855301
ARL8A	10.9252641878008
ARL8B	10.7720984966137
ARMC1	9.88842603674127
ARMC10	9.91070835893326
ARMC2	9.05945644234186
ARMC2-AS1	6.09921178875552
ARMC3	6.56395391602492
ARMC4	5.29290851081634
ARMC4P1	5.14419679699857
ARMC5	10.7479319653435
ARMC6	10.1539773325025
ARMC7	9.78086958896385
ARMC8	11.0275509775405
ARMC9	10.8196494522041
ARMCX1	9.15058911167924
ARMCX2	10.1520486488485
ARMCX3	10.9340696703712
ARMCX4	10.8721813934514
ARMCX5	8.88176767256085
ARMCX6	8.59415998393761
ARMT1	9.96541777616502
